laptop_ID,Company,Product,TypeName,Inches,screenresolution_height,screenresolution_width,touchscreen,Cpu_name,cpu_brand,Cpu_speed,Ram,primary_memory,secondary_memory,memory_type,gpu_name,gpu_brand,OpSys,Weight,Price_euros
922,LG,"Gram 14Z970",Ultrabook,14,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,1899
923,Dell,"Latitude 5480",Notebook,14,1920,1080,0,"  Core i5 7440HQ  ",Intel,2.8,8,"256 ",0,SSD,Intel,"Graphics 620",windows,2,1205
924,HP,"Elitebook Folio",Ultrabook,12.5,3840,2160,1,"  Core M 6Y75  ",Intel,1.2,8,"240 ",0,SSD,Intel,"Graphics 515",windows,1,3100
925,Lenovo,"IdeaPad 510-15IKB",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,6,"256 ",0,SSD,Nvidia,"GeForce 940MX",windows,2,789
926,HP,"ProBook 450",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Nvidia,"GeForce 930MX",windows,2,1019
927,Acer,"Aspire E5-575",Notebook,15.6,1920,1080,0,"  Core i3 7100U  ",Intel,2.4,4,1024,0,HDD,Intel,"Graphics 620",windows,2,499
928,Lenovo,"ThinkPad 13",Notebook,13.3,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,4,"128 ",0,SSD,Intel,"Graphics 620",windows,1,881
930,HP,"Probook 430",Notebook,13.3,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,960
931,MSI,"GE72VR 6RF",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"1050 Ti",windows,3,1599
932,Dell,"Inspiron 7567",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"128 ",1024,hybrid,Nvidia,"1050 Ti",windows,3,1349
933,MSI,"GL62M 7RD",Gaming,15.6,1920,1080,0,"  Core i5 7300HQ  ",Intel,2.5,8,"128 ",1024,hybrid,Nvidia,"GTX 1050",windows,2,1120
934,Dell,"Vostro 3568",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,1024,0,HDD,AMD,"R5 M420",windows,2,685
935,HP,"EliteBook 850",Ultrabook,15.6,1920,1080,0,"  Core i7 6500U  ",Intel,2.5,8,"256 ",0,SSD,AMD,"R7 M365X",windows,2,1297
936,HP,"Envy 13-AB077cl",Ultrabook,13.3,3200,1800,1,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1149
937,Toshiba,"Tecra Z50-C-140",Notebook,15.6,1920,1080,0,"  Core i7 6600U  ",Intel,2.6,16,"256 ",0,SSD,Nvidia,"GeForce 930M",windows,2,1975
938,Lenovo,"ThinkPad Yoga","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,1825
939,Dell,"Latitude 3580",Notebook,15.6,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,730
940,Lenovo,"Thinkpad X270",Ultrabook,12.5,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1650
941,HP,"Probook 650",Notebook,15.6,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1165
942,Dell,"Vostro 3568",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,1024,0,HDD,Intel,"Graphics 620",windows,2,708
943,HP,"ProBook 640",Notebook,14,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,1149
944,Lenovo,"IdeaPad 320-15IAP",Notebook,15.6,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,1024,0,HDD,Intel,"Graphics 505",windows,2,309
945,HP,"EliteBook 820",Ultrabook,12.5,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,1,1579
946,HP,"250 G6",Notebook,15.6,1366,768,0,"  Celeron Dual Core N3060  ",Intel,1.6,4,1024,0,HDD,Intel,"Graphics 400",N/A,2,289
947,Lenovo,"Yoga 900-13ISK","2 in 1 Convertible",13.3,3200,1800,1,"  Core i7 6560U  ",Intel,2.2,16,1024,0,SSD,Intel,"Graphics 540",windows,1,1799
948,Toshiba,"Tecra Z40-C-12X",Notebook,14,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,4,"128 ",0,SSD,Intel,"Graphics 520",windows,1,1105
949,HP,"EliteBook 820",Netbook,12.5,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,1,1669
950,Dell,"Vostro 3568",Notebook,15.6,1366,768,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,Intel,"Graphics 520",windows,2,559
951,MSI,"GP62M Leopard",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,"128 ",1024,hybrid,Nvidia,"GTX 1050",windows,2,1199
952,Dell,"Latitude 7480",Ultrabook,14,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1639
953,Dell,"Alienware 17",Gaming,17.3,2560,1440,0,"  Core i7 6820HK  ",Intel,2.7,16,"512 ",1024,hybrid,Nvidia,"GTX 1080",windows,4,2758
954,HP,"Omen 17-W006na",Gaming,17.3,1920,1080,0,"  Core i5 6300HQ  ",Intel,2.3,8,"128 ",1024,hybrid,Nvidia,"GTX 965M",windows,3,1399
955,Asus,"X751SV-TY001T (N3710/4GB/1TB/GeForce",Notebook,17.3,1600,900,0,"  Pentium Quad Core N3710  ",Intel,1.6,4,1024,0,HDD,Nvidia,"GeForce 920MX",windows,3,530
956,Acer,"TravelMate P259-G2",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,"500 ",0,HDD,Intel,"Graphics 620",windows,2,619
957,Toshiba,"Tecra A50-C-1ZV",Notebook,15.6,1366,768,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1119
958,Lenovo,"Yoga 700-11ISK","2 in 1 Convertible",11.3,1920,1080,1,"  Core M m7-6Y75  ",Intel,1.2,8,"256 ",0,SSD,Intel,"Graphics 515",windows,1,1299
959,Lenovo,"IdeaPad Y700-15ACZ",Gaming,15.6,1920,1080,0,"  FX 8800P  ",AMD,2.1,16,"512 ",1024,hybrid,AMD,"R9 M385",windows,2,999
960,Dell,"Latitude 7280",Ultrabook,12.5,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"HD Graphics",windows,1,1472
961,Lenovo,"IdeaPad 310-15IKB",Notebook,15.6,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,1024,0,HDD,Nvidia,"GeForce 920MX",N/A,2,685
962,Dell,"Insprion 5767",Notebook,17.3,1600,900,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,AMD,"R7 M445",windows,2,659
963,Acer,"Chromebook 14",Notebook,14,1366,768,0,"  Celeron Dual Core N3060  ",Intel,1.6,4,"32 ",0,"flash storage",Intel,"Graphics 400",others,2,349
964,HP,"ZBook Studio",Workstation,15.6,1920,1080,0,"  Core i7 6820HQ  ",Intel,2.7,8,"8 ",0,SSD,Nvidia,"Quadro M1000M",windows,2,2249
965,Dell,"Latitude 7480",Ultrabook,14,1920,1080,0,"  Core i7 7600U  ",Intel,2.8,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1775
966,Toshiba,"Portege Z30-C-1CW",Notebook,13.3,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,1,1460
967,Asus,"Chromebook Flip","2 in 1 Convertible",12.5,1920,1080,0,"  Core M M7-6Y75  ",Intel,1.2,8,"64 ",0,"flash storage",Intel,"Graphics 515",others,1,1159
968,Lenovo,"Thinkpad T460",Ultrabook,14,1920,1080,0,"  Core i7 6600U  ",Intel,2.6,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1489
969,Dell,"Alienware 17",Gaming,17.3,3840,2160,0,"  Core i7 7700HQ  ",Intel,2.8,16,"512 ",1024,hybrid,Nvidia,"GTX 1070",windows,4,3154
970,Dell,"XPS 13","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7Y54  ",Intel,1.2,8,"256 ",0,SSD,Intel,"Graphics 615",windows,1,1899
971,HP,"ProBook x360","2 in 1 Convertible",11.6,1366,768,1,"  Pentium Quad Core N4200  ",Intel,1.1,4,"256 ",0,SSD,Intel,"Graphics 505",windows,1,775
972,Dell,"XPS 13",Ultrabook,13.3,3200,1800,0,"  Core i7 6500U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 520",windows,1,1268
973,Acer,"Chromebook C738T-C2EJ","2 in 1 Convertible",11.6,1366,768,1,"  Celeron Dual Core N3060  ",Intel,1.6,4,"32 ",0,"flash storage",Intel,"Graphics 400",others,1,389
974,Toshiba,"Portege Z30-C-16Z",Notebook,13.3,1920,1080,0,"  Core i5 6300U  ",Intel,2.4,8,"256 ",0,SSD,Intel,"Graphics 520",windows,1,1535
975,Lenovo,"ThinkPad X270",Ultrabook,12.5,1920,1080,0,"  Core i5 7300U  ",Intel,2.6,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1760
976,Acer,"Aspire F5-573G-510L",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,12,"128 ",1024,hybrid,Nvidia,"GTX 950M",windows,2,1009
977,Toshiba,"Portege X20W-D-10V",Ultrabook,12.5,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,1790
978,HP,"ProBook 450",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,8,1024,0,HDD,Nvidia,"GeForce 930MX",windows,2,846
979,Dell,"Inspiron 3567",Notebook,15.6,1366,768,0,"  Core i3 6006U  ",Intel,2,4,1024,0,HDD,AMD,"R5 M430",linux,2,466
980,Dell,"Latitude 5580",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,"500 ",0,HDD,Intel,"Graphics 620",windows,2,825
981,HP,"ProBook 450",Notebook,15.6,1920,1080,0,"  Core i3 7100U  ",Intel,2.4,4,"500 ",0,HDD,Intel,"Graphics 620",windows,2,685
982,Dell,"Alienware 17",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,32,"256 ",1024,hybrid,Nvidia,"GTX 1070",windows,4,3149
983,Lenovo,"IdeaPad 310-15IKB",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,6,"256 ",0,SSD,Nvidia,"GeForce 920MX",windows,2,695
984,Dell,"XPS 13","2 in 1 Convertible",13.3,3200,1800,1,"  Core i7 7Y75  ",Intel,1.3,16,"512 ",0,SSD,Intel,"Graphics 615",windows,1,1899
985,Dell,"Latitude E7470",Ultrabook,14,2560,1440,1,"  Core i7 6600U  ",Intel,2.6,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1963
986,Dell,"Alienware 17",Gaming,17.3,1920,1080,0,"  Core i7 6700HQ  ",Intel,2.6,32,"256 ",1024,hybrid,Nvidia,"GTX 1070",windows,4,2800
987,Toshiba,"Tecra A40-C-1DF",Notebook,14,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1180
988,Asus,"Rog Strix",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"GTX 1060",windows,3,2050
989,HP,"Probook 450",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.7,8,"128 ",1024,hybrid,Nvidia,"GeForce 930MX",windows,2,979
990,Lenovo,"ThinkPad T460",Notebook,14,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"508 ",0,other,Intel,"Graphics 520",windows,2,1002
991,Asus,"Q534UX-BHI7T19 (i7-7500U/16GB/2TB","2 in 1 Convertible",15.6,3840,2160,1,"  Core i7 7500U  ",Intel,2.7,16,"512 ",2048,hybrid,Nvidia,"GTX 950M",windows,2,1799
992,HP,"15-bs053od (i7-7500U/6GB/1TB/W10)",Notebook,15.6,1366,768,0,"  Core i7 7500U  ",Intel,2.7,6,1024,0,HDD,Intel,"Graphics 620",windows,2,579
993,Asus,"Rog GL753VE-DS74",Gaming,17.3,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"1050 Ti",windows,3,1749
994,Dell,"Inspiron 7579","2 in 1 Convertible",15.6,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,12,"512 ",0,SSD,Intel,"Graphics 620",windows,2,1299
995,Toshiba,"Portege Z30-C-1CV",Notebook,13.3,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,4,"128 ",0,SSD,Intel,"Graphics 520",windows,1,1195
996,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,1920,1080,0,"  A12-Series 9720P  ",AMD,3.6,6,"256 ",0,SSD,AMD,"Radeon 530",windows,2,549
997,Fujitsu,"LifeBook A556",Notebook,15.6,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"256 ",0,SSD,Intel,"Graphics 520",windows,2,649
998,Toshiba,"Tecra A40-C-1KF",Notebook,14,1366,768,0,"  Core i5 6200U  ",Intel,2.3,4,"500 ",0,HDD,Intel,"Graphics 520",windows,2,915
999,Dell,"Inspiron 3567",Notebook,15.6,1366,768,0,"  Core i5 7200U  ",Intel,2.5,4,"500 ",0,HDD,AMD,"R5 M430",windows,2,599
1000,HP,"Probook 450",Notebook,15.6,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,1024,0,HDD,Intel,"Graphics 620",windows,2,806
1001,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,8,"128 ",1024,hybrid,Nvidia,"GTX 1060",windows,2,1189
1002,Dell,"Inspiron 5567",Notebook,15.6,1366,768,0,"  Core i7 7500U  ",Intel,2.7,8,1024,0,HDD,AMD,"R7 M445",windows,2,749
1003,Dell,"Latitude 5480",Notebook,14,1920,1080,0,"  Core i5 7200U  ",Intel,2.5,8,"128 ",0,SSD,Intel,"620 ",windows,2,1119
1004,HP,"EliteBook Folio",Netbook,12.5,1920,1080,0,"  Core M 6Y75  ",Intel,1.2,8,"512 ",0,SSD,Intel,"Graphics 515",windows,1,1908
1005,HP,"15-bs005nv (i3-6006U/4GB/1TB",Notebook,15.6,1920,1080,0,"  Core i3 6006U  ",Intel,2,4,"128 ",1024,hybrid,AMD,"Radeon 520",windows,2,499
1006,Lenovo,"V110-15IAP (N3350/4GB/128GB/No",Notebook,15.6,1366,768,0,"  Celeron Dual Core N3350  ",Intel,1.1,4,"128 ",0,SSD,Intel,"Graphics 500",N/A,2,271
1007,Lenovo,"ThinkPad T560",Notebook,15.6,1920,1080,0,"  Core i5 6200U  ",Intel,2.3,8,"256 ",0,SSD,Intel,"Graphics 520",windows,2,1349
1008,Dell,"Inspiron 5378","2 in 1 Convertible",13.3,1920,1080,1,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,2,889
1009,Asus,"ZenBook UX310UA-FB485T",Notebook,13.3,3200,1800,0,"  Core i5 7200U  ",Intel,2.5,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1150
1010,HP,"Spectre 13-V111dx",Ultrabook,13.3,1920,1080,1,"  Core i7 7500U  ",Intel,2.7,8,"256 ",0,SSD,Intel,"Graphics 620",windows,1,1349
1011,Acer,"Aspire ES1-533",Notebook,15.6,1366,768,0,"  Pentium Quad Core N4200  ",Intel,1.1,4,"500 ",0,HDD,Intel,"Graphics 505",windows,2,380
1012,Asus,"Rog GL553VE-DS74",Gaming,15.6,1920,1080,0,"  Core i7 7700HQ  ",Intel,2.8,16,"256 ",1024,hybrid,Nvidia,"1050 Ti",windows,2,1799
1013,HP,"EliteBook 840",Ultrabook,14,1920,1080,0,"  Core i7 7500U  ",Intel,2.7,8,"512 ",0,SSD,Intel,"Graphics 620",windows,1,2089
